t,gyro_z,RF_rpm,RF_cur,FL_rpm,FL_cur,RR_rpm,RR_cur,RL_rpm,RL_cur
0.2549,0.0198,44,9.140625,157,6.859375,44,8.078125,70,10.3359375
0.2592,0.0198,44,9.140625,145,4.7734375,44,8.078125,85,7.25390625
0.2625,-0.0004,44,9.140625,145,4.7734375,44,8.078125,85,7.25390625
0.2709,-0.0004,48,12.4609375,145,4.7734375,69,13.765625,85,7.25390625
0.2718,0.0216,48,12.4609375,145,4.7734375,69,13.765625,85,7.25390625
0.2739,0.0216,48,12.4609375,145,4.7734375,69,13.765625,85,7.25390625
0.279,0.0216,48,12.4609375,126,5.9453125,25,8.84375,79,8.3046875
0.2814,0.0605,48,12.4609375,126,5.9453125,25,8.84375,79,8.3046875
0.2876,0.0605,51,11.5078125,126,5.9453125,25,8.84375,79,8.3046875
0.2912,0.0397,51,11.5078125,126,5.9453125,25,8.84375,79,8.3046875
0.293,0.0397,51,11.5078125,126,5.9453125,25,8.84375,79,8.3046875
0.2997,0.0397,51,11.5078125,114,7.95703125,25,8.84375,76,10.34375
0.3006,0.05,51,11.5078125,114,7.95703125,25,8.84375,76,10.34375
0.3082,0.05,69,13.4140625,114,7.95703125,32,8.875,76,10.34375
0.3099,0.0709,69,13.4140625,114,7.95703125,32,8.875,76,10.34375
0.3126,0.0709,69,13.4140625,114,7.95703125,32,8.875,76,10.34375
0.3166,0.0709,69,13.4140625,104,9.4296875,32,8.875,74,11.5859375
0.3213,0.0858,69,13.4140625,104,9.4296875,32,8.875,74,11.5859375
0.3267,0.0858,61,10.140625,104,9.4296875,38,10.4375,74,11.5859375
0.3299,0.0624,61,10.140625,104,9.4296875,38,10.4375,74,11.5859375
0.3343,0.0624,61,10.140625,104,9.4296875,38,10.4375,74,11.5859375
0.3402,0.0624,61,10.140625,96,8.609375,60,11.6796875,73,10.4140625
0.341,0.0376,61,10.140625,96,8.609375,60,11.6796875,73,10.4140625
0.3469,0.0376,57,11.15625,96,8.609375,60,11.6796875,73,10.4140625
0.3499,0.0453,57,11.15625,96,8.609375,60,11.6796875,73,10.4140625
0.3529,0.0453,57,11.15625,96,8.609375,60,11.6796875,73,10.4140625
0.357,0.0453,57,11.15625,91,11.734375,60,11.6796875,71,13.2890625
0.3606,0.1121,57,11.15625,91,11.734375,60,11.6796875,71,13.2890625
0.3686,0.1121,56,10.7265625,91,11.734375,21,8.6484375,71,13.2890625
0.3716,0.1241,56,10.7265625,91,11.734375,21,8.6484375,71,13.2890625
0.3734,0.1241,56,10.7265625,91,11.734375,21,8.6484375,71,13.2890625
0.3763,0.1241,56,10.7265625,89,8.2109375,21,8.6484375,77,9.765625
0.3813,0.084,56,10.7265625,89,8.2109375,21,8.6484375,77,9.765625
0.3885,0.084,55,10.484375,89,8.2109375,29,8.8125,77,9.765625
0.3911,0.084,55,10.484375,89,8.2109375,29,8.8125,77,9.765625
0.393,0.051,55,10.484375,89,8.2109375,29,8.8125,77,9.765625
0.4011,0.051,55,10.484375,86,10.78125,29,8.8125,75,11.7109375
0.4025,0.0574,55,10.484375,86,10.78125,29,8.8125,75,11.7109375
0.4055,0.0574,51,11.3125,86,10.78125,49,12.0859375,75,11.7109375
0.4094,0.0959,51,11.3125,86,10.78125,49,12.0859375,75,11.7109375
0.4149,0.0959,51,11.3125,86,10.78125,49,12.0859375,75,11.7109375
0.4189,0.0959,51,11.3125,87,10.9140625,49,12.0859375,75,11.7109375
0.4222,0.0986,51,11.3125,87,10.9140625,49,12.0859375,75,11.7109375
0.4271,0.0986,50,10.0625,87,10.9140625,23,7.21484375,78,11.6015625
0.4298,0.052,50,10.0625,87,10.9140625,23,7.21484375,78,11.6015625
0.435,0.052,50,10.0625,87,10.9140625,23,7.21484375,78,11.6015625
0.437,0.052,50,10.0625,82,10.1171875,23,7.21484375,78,11.6015625
0.4411,0.0438,50,10.0625,82,10.1171875,23,7.21484375,78,11.6015625
0.449,0.0438,53,11.390625,82,10.1171875,8,7.09375,72,11.546875
0.4498,0.0453,53,11.390625,82,10.1171875,8,7.09375,72,11.546875
0.4515,0.0453,53,11.390625,82,10.1171875,8,7.09375,72,11.546875
0.4577,0.0453,53,11.390625,81,11.9609375,8,7.09375,72,11.546875
0.4602,0.0723,53,11.390625,81,11.9609375,8,7.09375,72,11.546875
0.4648,0.0723,62,11.8984375,81,11.9609375,19,9.453125,75,12.2890625
0.4687,0.0772,62,11.8984375,81,11.9609375,19,9.453125,75,12.2890625
0.4726,0.0772,62,11.8984375,81,11.9609375,19,9.453125,75,12.2890625
0.4786,0.0772,62,11.8984375,82,10.15625,19,9.453125,75,12.2890625
0.4807,0.071,62,11.8984375,82,10.15625,19,9.453125,75,12.2890625
0.4878,0.071,59,11.5703125,82,10.15625,20,7.31640625,73,11.6796875
0.4886,0.0527,59,11.5703125,82,10.15625,20,7.31640625,73,11.6796875
0.4925,0.0527,59,11.5703125,82,10.15625,20,7.31640625,73,11.6796875
0.497,0.0527,59,11.5703125,80,10.9609375,20,7.31640625,74,11.90625
0.5001,0.0695,59,11.5703125,80,10.9609375,20,7.31640625,74,11.90625
0.5057,0.0695,59,11.5703125,80,10.9609375,30,10.625,74,11.90625
0.5087,0.1261,59,11.5703125,80,10.9609375,30,10.625,74,11.90625
0.5112,0.1261,59,11.5703125,80,10.9609375,30,10.625,74,11.90625
0.5189,0.1261,57,12.2109375,82,10.6796875,30,10.625,74,11.90625
0.52,0.13,57,12.2109375,82,10.6796875,30,10.625,74,11.90625
0.526,0.13,56,11.046875,82,10.6796875,34,9.25,72,11.1015625
0.5289,0.1094,56,11.046875,82,10.6796875,34,9.25,72,11.1015625
0.5335,0.1094,56,11.046875,82,10.6796875,34,9.25,72,11.1015625
0.5375,0.1094,56,11.046875,85,10.265625,34,9.25,72,11.1015625
0.5407,0.0899,56,11.046875,85,10.265625,34,9.25,72,11.1015625
0.5462,0.0899,51,11.0,85,10.265625,57,12.2421875,76,11.6953125
0.5501,0.1138,51,11.0,85,10.265625,57,12.2421875,76,11.6953125
0.553,0.1138,51,11.0,85,10.265625,57,12.2421875,76,11.6953125
0.5598,0.1138,51,11.0,87,11.1328125,57,12.2421875,76,11.6953125
0.5618,0.1367,51,11.0,87,11.1328125,57,12.2421875,76,11.6953125
0.5693,0.1367,51,11.0,87,11.1328125,9,5.23828125,74,12.078125
0.5705,0.0992,51,11.0,87,11.1328125,9,5.23828125,74,12.078125
0.5735,0.0992,51,11.0,87,11.1328125,9,5.23828125,74,12.078125
0.5792,0.0992,49,10.890625,87,11.1328125,9,5.23828125,74,12.078125
0.5828,0.1363,49,10.890625,87,11.1328125,9,5.23828125,74,12.078125
0.5893,0.1363,49,10.890625,90,9.9296875,31,11.1328125,74,12.390625
0.5912,0.1363,49,10.890625,90,9.9296875,31,11.1328125,74,12.390625
0.592,0.1559,49,10.890625,90,9.9296875,31,11.1328125,74,12.390625
0.5946,0.1559,49,10.890625,90,9.9296875,31,11.1328125,74,12.390625
0.6009,0.1559,26,8.3125,90,9.9296875,31,11.1328125,74,12.390625
0.6029,0.1399,26,8.3125,90,9.9296875,31,11.1328125,74,12.390625
0.6084,0.1399,26,8.3125,88,10.078125,39,10.09375,80,10.5234375
0.6108,0.1622,26,8.3125,88,10.078125,39,10.09375,80,10.5234375
0.6161,0.1622,26,8.3125,88,10.078125,39,10.09375,80,10.5234375
0.6198,0.1622,25,9.0,88,10.078125,39,10.09375,80,10.5234375
0.6236,0.1253,25,9.0,88,10.078125,39,10.09375,80,10.5234375
0.6285,0.1253,25,9.0,91,9.875,26,9.3984375,75,11.265625
0.631,0.1303,25,9.0,91,9.875,26,9.3984375,75,11.265625
0.6343,0.1303,25,9.0,91,9.875,26,9.3984375,75,11.265625
0.64,0.1303,40,11.3046875,91,9.875,26,9.3984375,75,11.265625
0.6425,0.1468,40,11.3046875,91,9.875,26,9.3984375,75,11.265625
0.647,0.1468,40,11.3046875,93,9.9765625,35,10.9609375,78,10.8046875
0.6509,0.1358,40,11.3046875,93,9.9765625,35,10.9609375,78,10.8046875
0.6545,0.1358,40,11.3046875,93,9.9765625,35,10.9609375,78,10.8046875
0.6597,0.1358,1,10.71875,93,9.9765625,35,10.9609375,78,10.8046875
0.6627,0.1083,1,10.71875,93,9.9765625,35,10.9609375,78,10.8046875
0.6706,0.1083,1,10.71875,93,9.6484375,38,10.6171875,79,11.8203125
0.6716,0.0634,1,10.71875,93,9.6484375,38,10.6171875,79,11.8203125
0.6738,0.0634,1,10.71875,93,9.6484375,38,10.6171875,79,11.8203125
0.6795,0.0634,9,8.375,93,9.6484375,38,10.6171875,79,11.8203125
0.6818,0.076,9,8.375,93,9.6484375,38,10.6171875,79,11.8203125
0.6883,0.076,9,8.375,93,11.203125,38,10.6171875,76,13.125
0.6933,0.1291,9,8.375,93,11.203125,38,10.6171875,76,13.125
0.6936,0.1291,9,8.375,93,11.203125,38,10.6171875,76,13.125
0.6995,0.1291,32,12.25,93,11.203125,62,13.75,76,13.125
0.7011,0.1366,32,12.25,93,11.203125,62,13.75,76,13.125
0.706,0.1366,32,12.25,91,10.1484375,14,8.25,81,10.21875
0.7097,0.0732,32,12.25,91,10.1484375,14,8.25,81,10.21875
0.7147,0.0732,32,12.25,91,10.1484375,14,8.25,81,10.21875
0.7192,0.0732,1,5.5859375,91,10.1484375,14,8.25,81,10.21875
0.7218,0.0459,1,5.5859375,91,10.1484375,14,8.25,81,10.21875
0.7286,0.0459,1,5.5859375,88,10.578125,35,11.8671875,76,14.1796875
0.7312,0.0836,1,5.5859375,88,10.578125,35,11.8671875,76,14.1796875
0.7356,0.0836,1,5.5859375,88,10.578125,35,11.8671875,76,14.1796875
0.7395,0.0836,14,10.734375,88,10.578125,35,11.8671875,76,14.1796875
0.7422,0.1476,14,10.734375,88,10.578125,35,11.8671875,76,14.1796875
0.7483,0.1476,14,10.734375,92,10.8203125,33,10.953125,78,11.265625
0.7514,0.1551,14,10.734375,92,10.8203125,33,10.953125,78,11.265625
0.754,0.1551,14,10.734375,92,10.8203125,33,10.953125,78,11.265625
0.7614,0.1551,33,12.09375,92,10.8203125,33,10.953125,78,11.265625
0.7623,0.0763,33,12.09375,92,10.8203125,33,10.953125,78,11.265625
0.7681,0.0763,33,12.09375,92,8.953125,33,10.953125,83,10.015625
0.7707,0.0564,33,12.09375,92,8.953125,33,10.953125,83,10.015625
0.7736,0.0564,33,12.09375,92,8.953125,33,10.953125,83,10.015625
0.7795,0.0564,2,6.2734375,92,8.953125,31,11.734375,83,10.015625
0.7816,0.0685,2,6.2734375,92,8.953125,31,11.734375,83,10.015625
0.7899,0.0685,2,6.2734375,88,12.578125,31,11.734375,77,14.390625
0.7917,0.1113,2,6.2734375,88,12.578125,31,11.734375,77,14.390625
0.794,0.1113,2,6.2734375,88,12.578125,31,11.734375,77,14.390625
0.7992,0.1113,16,10.1171875,88,12.578125,38,11.28125,77,14.390625
0.8012,0.1368,16,10.1171875,88,12.578125,38,11.28125,77,14.390625
0.8075,0.1368,16,10.1171875,91,10.1171875,38,11.28125,77,11.03125
0.8114,0.1113,16,10.1171875,91,10.1171875,38,11.28125,77,11.03125
0.8141,0.1113,16,10.1171875,91,10.1171875,38,11.28125,77,11.03125
0.8186,0.1113,36,12.609375,91,10.1171875,44,12.5859375,77,11.03125
0.8212,0.0771,36,12.609375,91,10.1171875,44,12.5859375,77,11.03125
0.8252,0.0771,36,12.609375,85,11.203125,44,12.5859375,81,11.953125
0.8293,0.0524,36,12.609375,85,11.203125,44,12.5859375,81,11.953125
0.8314,0.0524,36,12.609375,85,11.203125,44,12.5859375,81,11.953125
0.8388,0.0524,7,9.1015625,85,11.203125,33,11.4140625,81,11.953125
0.8414,0.0932,7,9.1015625,85,11.203125,33,11.4140625,81,11.953125
0.8473,0.0932,7,9.1015625,85,12.9140625,33,11.4140625,77,13.671875
0.8498,0.1505,7,9.1015625,85,12.9140625,33,11.4140625,77,13.671875
0.8527,0.1505,7,9.1015625,85,12.9140625,33,11.4140625,77,13.671875
0.8583,0.1505,16,10.703125,85,12.9140625,53,14.2890625,77,13.671875
0.8611,0.1691,16,10.703125,85,12.9140625,53,14.2890625,77,13.671875
0.8681,0.1691,16,10.703125,90,9.234375,53,14.2890625,77,13.671875
0.8697,0.1494,16,10.703125,90,9.234375,53,14.2890625,77,13.671875
0.8727,0.1494,16,10.703125,90,9.234375,53,14.2890625,77,13.671875
0.8781,0.1494,3,10.1171875,90,9.234375,6,8.515625,82,10.3203125
0.8816,0.0877,3,10.1171875,90,9.234375,6,8.515625,82,10.3203125
0.885,0.0877,3,10.1171875,88,11.8046875,6,8.515625,80,12.4765625
0.8902,0.0847,3,10.1171875,88,11.8046875,6,8.515625,80,12.4765625
0.8921,0.0847,3,10.1171875,88,11.8046875,6,8.515625,80,12.4765625
0.8972,0.0847,24,11.46875,88,11.8046875,20,10.3203125,80,12.4765625
0.9007,0.1528,24,11.46875,88,11.8046875,20,10.3203125,80,12.4765625
0.9061,0.1528,24,11.46875,94,10.5625,20,10.3203125,79,12.828125
0.9093,0.1807,24,11.46875,94,10.5625,20,10.3203125,79,12.828125
0.9117,0.1807,24,11.46875,94,10.5625,20,10.3203125,79,12.828125
0.9156,0.1807,31,11.609375,94,10.5625,13,9.6171875,79,12.828125
0.9195,0.1551,31,11.609375,94,10.5625,13,9.6171875,79,12.828125
0.9259,0.1551,31,11.609375,91,8.5078125,13,9.6171875,79,12.828125
0.9285,0.0974,31,11.609375,91,8.5078125,13,9.6171875,79,12.828125
0.9326,0.0974,31,11.609375,91,8.5078125,13,9.6171875,79,12.828125
0.9388,0.0974,6,10.34375,91,8.5078125,23,11.828125,85,10.265625
0.9412,0.085,6,10.34375,91,8.5078125,23,11.828125,85,10.265625
0.9473,0.085,6,10.34375,93,12.09375,23,11.828125,85,10.265625
0.9497,0.1464,6,10.34375,93,12.09375,23,11.828125,85,10.265625
0.9534,0.1464,6,10.34375,93,12.09375,23,11.828125,85,10.265625
0.9586,0.1464,14,10.7578125,93,12.09375,41,13.3671875,80,13.9609375
0.9611,0.1929,14,10.7578125,93,12.09375,41,13.3671875,80,13.9609375
0.9672,0.1929,14,10.7578125,96,8.8984375,41,13.3671875,80,13.9609375
0.9723,0.1539,14,10.7578125,96,8.8984375,41,13.3671875,80,13.9609375
0.9734,0.1539,14,10.7578125,96,8.8984375,41,13.3671875,80,13.9609375
0.9768,0.1539,23,11.6953125,96,8.8984375,29,11.9296875,82,11.1640625
0.9816,0.1283,23,11.6953125,96,8.8984375,29,11.9296875,82,11.1640625
0.9883,0.1283,23,11.6953125,92,11.9296875,29,11.9296875,82,11.1640625
0.9915,0.1291,23,11.6953125,92,11.9296875,29,11.9296875,82,11.1640625
0.9925,0.1291,23,11.6953125,92,11.9296875,29,11.9296875,82,11.1640625
0.9977,0.1291,34,12.109375,92,11.9296875,22,9.546875,81,12.7734375
1.0024,0.132,34,12.109375,92,11.9296875,22,9.546875,81,12.7734375
1.0068,0.132,34,12.109375,96,11.484375,22,9.546875,81,12.7734375
1.0102,0.1657,34,12.109375,96,11.484375,22,9.546875,81,12.7734375
1.012,0.1657,34,12.109375,96,11.484375,22,9.546875,81,12.7734375
1.017,0.1657,34,12.109375,96,11.484375,45,14.453125,80,13.2109375
1.0231,0.1672,34,12.109375,96,11.484375,45,14.453125,80,13.2109375
1.0269,0.1672,38,12.2890625,97,8.90625,45,14.453125,80,13.2109375
1.0305,0.1425,38,12.2890625,97,8.90625,45,14.453125,80,13.2109375
1.0324,0.1425,38,12.2890625,97,8.90625,45,14.453125,80,13.2109375
1.0372,0.1425,38,12.2890625,97,8.90625,19,10.6484375,84,11.3125
1.0408,0.1042,38,12.2890625,97,8.90625,19,10.6484375,84,11.3125
1.0469,0.1042,6,10.2265625,96,12.3671875,19,10.6484375,84,11.3125
1.0501,0.1329,6,10.2265625,96,12.3671875,19,10.6484375,84,11.3125
1.0528,0.1329,6,10.2265625,96,12.3671875,19,10.6484375,84,11.3125
1.0579,0.1329,11,10.34375,96,12.3671875,29,11.9296875,81,14.1796875
1.0603,0.1403,11,10.34375,96,12.3671875,29,11.9296875,81,14.1796875
1.0649,0.1403,11,10.34375,97,11.140625,29,11.9296875,81,14.1796875
1.0696,0.1003,11,10.34375,97,11.140625,29,11.9296875,81,14.1796875
1.0725,0.1003,11,10.34375,97,11.140625,29,11.9296875,81,14.1796875
1.0775,0.1003,11,10.34375,97,11.140625,16,10.984375,82,12.8203125
1.0798,0.0921,11,10.34375,97,11.140625,16,10.984375,82,12.8203125
1.087,0.0921,29,12.9765625,87,12.6015625,16,10.984375,82,12.8203125
1.0905,0.1157,29,12.9765625,87,12.6015625,16,10.984375,82,12.8203125
1.092,0.1157,29,12.9765625,87,12.6015625,16,10.984375,82,12.8203125
1.0959,0.1157,29,12.9765625,87,12.6015625,25,13.2421875,83,13.8984375
1.099,0.1157,29,12.9765625,87,12.6015625,25,13.2421875,83,13.8984375
1.1032,0.1422,29,12.9765625,87,12.6015625,25,13.2421875,83,13.8984375
1.1075,0.1422,40,13.390625,87,12.6015625,25,13.2421875,83,13.8984375
1.1107,0.1139,40,13.390625,87,12.6015625,25,13.2421875,83,13.8984375
1.1122,0.1139,40,13.390625,87,12.6015625,25,13.2421875,83,13.8984375
1.1186,0.1139,40,13.390625,89,11.703125,30,12.3984375,83,12.515625
1.1227,0.124,40,13.390625,89,11.703125,30,12.3984375,83,12.515625
1.1269,0.124,3,7.56640625,89,11.703125,30,12.3984375,83,12.515625
1.1294,0.0996,3,7.56640625,89,11.703125,30,12.3984375,83,12.515625
1.1358,0.0996,3,7.56640625,89,11.703125,30,12.3984375,83,12.515625
1.1392,0.0996,3,7.56640625,92,12.21875,30,12.3984375,84,13.2734375
1.1402,0.1159,3,7.56640625,92,12.21875,30,12.3984375,84,13.2734375
1.1478,0.1159,13,11.65625,92,12.1796875,48,13.7109375,84,13.2734375
1.1491,0.1474,13,11.65625,92,12.1796875,48,13.7109375,84,13.2734375
1.1521,0.1474,13,11.65625,92,12.1796875,48,13.7109375,84,13.2734375
1.1568,0.1474,13,11.65625,92,12.1796875,35,13.203125,81,13.578125
1.1604,0.169,13,11.65625,92,12.1796875,35,13.203125,81,13.578125
1.1674,0.169,-1,8.5390625,92,10.9296875,35,13.203125,81,13.578125
1.1716,0.1095,-1,8.5390625,92,10.9296875,35,13.203125,81,13.578125
1.1752,0.1095,-1,8.5390625,92,10.9296875,35,13.203125,81,13.578125
1.1813,0.1095,11,11.6953125,92,10.9296875,9,10.421875,84,11.2578125
1.1827,0.12,11,11.6953125,92,10.9296875,9,10.421875,84,11.2578125
1.1881,0.12,11,11.6953125,91,12.6640625,9,10.421875,84,11.2578125
1.1928,0.1383,11,11.6953125,91,12.6640625,9,10.421875,84,11.2578125
1.194,0.1383,11,11.6953125,91,12.6640625,9,10.421875,84,11.2578125
1.1993,0.1383,11,11.6953125,91,12.6640625,9,10.421875,83,14.34375
1.2012,0.162,11,11.6953125,91,12.6640625,9,10.421875,83,14.34375
1.2074,0.162,32,12.9609375,97,11.1640625,30,13.875,83,14.34375
1.2105,0.1706,32,12.9609375,97,11.1640625,30,13.875,83,14.34375
1.2137,0.1706,32,12.9609375,97,11.1640625,30,13.875,83,14.34375
1.2186,0.1706,32,12.9609375,97,11.1640625,30,13.875,83,12.4609375
1.2221,0.1483,32,12.9609375,97,11.1640625,30,13.875,83,12.4609375
1.2279,0.1483,32,12.21875,97,11.1640625,21,12.6875,83,12.4609375
1.2302,0.1371,32,12.21875,97,11.1640625,21,12.6875,83,12.4609375
1.2346,0.1371,32,12.21875,97,11.1640625,21,12.6875,83,12.4609375
1.2391,0.1371,32,12.21875,94,11.421875,7,10.6875,86,13.296875
1.2425,0.1547,32,12.21875,94,11.421875,7,10.6875,86,13.296875
1.2513,0.1547,35,12.2421875,94,11.421875,7,10.6875,86,13.296875
1.2526,0.192,35,12.2421875,94,11.421875,7,10.6875,86,13.296875
1.2537,0.192,35,12.2421875,94,11.421875,7,10.6875,86,13.296875
1.2617,0.192,35,12.2421875,98,12.046875,7,10.6875,83,12.9609375
1.2643,0.189,35,12.2421875,98,12.046875,7,10.6875,83,12.9609375
1.2696,0.189,-3,5.7734375,98,12.046875,25,13.3046875,83,12.9609375
1.271,0.158,-3,5.7734375,98,12.046875,25,13.3046875,83,12.9609375
1.2734,0.158,-3,5.7734375,98,12.046875,25,13.3046875,83,12.9609375
1.2797,0.158,-3,5.7734375,95,11.1875,25,13.3046875,84,12.765625
1.2826,0.1532,-3,5.7734375,95,11.1875,25,13.3046875,84,12.765625
1.2911,0.1532,8,10.5390625,95,11.1875,15,9.4609375,84,12.765625
1.2917,0.1972,8,10.5390625,95,11.1875,15,9.4609375,84,12.765625
1.2927,0.1972,8,10.5390625,95,11.1875,15,9.4609375,84,12.765625
1.2989,0.1972,8,10.5390625,100,12.0703125,15,9.4609375,89,13.25
1.3022,0.194,8,10.5390625,100,12.0703125,15,9.4609375,89,13.25
1.3075,0.194,26,13.1328125,100,12.0703125,27,12.7421875,89,13.25
1.3097,0.154,26,13.1328125,100,12.0703125,27,12.7421875,89,13.25
1.3124,0.154,26,13.1328125,100,12.0703125,27,12.7421875,89,13.25
1.3184,0.154,26,13.1328125,104,10.453125,27,12.7421875,85,13.0625
1.3219,0.1975,26,13.1328125,104,10.453125,27,12.7421875,85,13.0625
1.3269,0.1975,26,11.4609375,104,10.453125,32,13.03125,85,13.0625
1.33,0.1802,26,11.4609375,104,10.453125,32,13.03125,85,13.0625
1.3328,0.1802,26,11.4609375,104,10.453125,32,13.03125,85,13.0625
1.3366,0.1802,26,11.4609375,104,11.8984375,32,13.03125,89,12.484375
1.3412,0.1213,26,11.4609375,104,11.8984375,32,13.03125,89,12.484375
1.3474,0.1213,11,11.4375,104,11.8984375,16,9.828125,89,12.484375
1.3505,0.1375,11,11.4375,104,11.8984375,16,9.828125,89,12.484375
1.3526,0.1375,11,11.4375,104,11.8984375,16,9.828125,89,12.484375
1.3581,0.1375,11,11.4375,101,12.390625,16,9.828125,86,15.84375
1.3608,0.1559,11,11.4375,101,12.390625,16,9.828125,86,15.84375
1.367,0.1559,19,13.2578125,101,12.390625,40,14.2890625,86,15.84375
1.3688,0.1463,19,13.2578125,101,12.390625,40,14.2890625,86,15.84375
1.3724,0.1463,19,13.2578125,101,12.390625,40,14.2890625,86,15.84375
